"","kME_MM.turquoise","kME_MM.yellow","kME_MM.brown","kME_MM.blue","kME_MM.green","kME_MM.grey"
"Gene.912",0.903876555673612,0.597704962955937,0.454472296490205,-0.222802562014275,-0.240286678744853,0.24009775745638
"Gene.913",0.94453919441138,0.659328528659808,0.462559401107545,-0.25407341523844,-0.256270371417172,0.301860287496884
"Gene.914",0.904793143371345,0.754714601439833,0.355073505712244,-0.32337462255619,-0.387591618448855,0.314936102020061
"Gene.915",-0.458480935871592,-0.479361607641199,0.224898173183461,0.621430587590848,0.802647021028559,-0.305693752135385
"Gene.916",0.96078239684767,0.772152320749224,0.461912929678356,-0.27922915408909,-0.272639907681783,0.284264426531058
"Gene.917",0.953580629485009,0.746814372302407,0.454234368719777,-0.296827166417328,-0.368410898585149,0.198042772513213
"Gene.918",0.953938185170951,0.598961531293195,0.567637924245271,-0.157972262910008,-0.233412177140534,0.152080347097865
"Gene.919",0.963609980685505,0.734296360405498,0.484756480702625,-0.251032113809984,-0.312009536558817,0.228074313771189
"Gene.920",0.329757711629502,-0.110936526969109,0.870960455672962,0.630646354215572,0.452222813770068,-0.42457826036655
"Gene.921",0.947690093992416,0.84271867217093,0.390238375467987,-0.348505793103147,-0.336801503393315,0.327949133638579
"Gene.922",0.712002042182662,0.921612977575841,0.0229348434607519,-0.537300933831534,-0.401814207877082,0.584180402801508
"Gene.923",0.972436206583204,0.722063163827049,0.478028717308988,-0.266190786486984,-0.39475638706428,0.248991793015993
"Gene.924",0.878854814639395,0.884541976745268,0.270375382235066,-0.42657412052175,-0.372234063792184,0.374476010139409
"Gene.925",0.785458327734329,0.526368468052099,0.232463238250757,-0.340909665268896,-0.429557759052543,0.457570415262378
"Gene.926",0.948377468707611,0.698474063602727,0.459203070959248,-0.276643317208611,-0.319784915695023,0.220208275446122
"Gene.927",0.42823349389459,0.781555227334334,-0.27396581185934,-0.630294259289517,-0.339100981525451,0.644080381035253
"Gene.928",0.725473876332061,0.857705271478139,-0.0758402627324408,-0.643686972530586,-0.603536564677482,0.558204885818567
"Gene.929",0.554088205294649,0.720489312653352,-0.164851724942744,-0.625944857339393,-0.619232066188556,0.386461039183922
"Gene.930",0.9074134868629,0.731366657728681,0.389559792441375,-0.289083388480279,-0.418491999202466,0.309464924762948
"Gene.931",0.890440131949478,0.771641068287877,0.332775946402425,-0.368226093620352,-0.47244066901493,0.253304013008568
"Gene.932",0.874612701304819,0.703614068816929,0.33849589873392,-0.355263262494566,-0.504827444362144,0.16584582742665
"Gene.933",0.896989768773132,0.5292687718896,0.467753216519713,-0.197171959589954,-0.262009927369677,0.266006517911449
"Gene.934",0.390093659222056,0.860384540314835,-0.322451019739681,-0.638584193679029,-0.379749047708085,0.666513956553426
"Gene.935",0.964457810581492,0.638532243818135,0.5191087389648,-0.20857107927056,-0.313851020185983,0.228681012503787
"Gene.936",0.562891130516625,0.551975488030021,-0.136287958402895,-0.573186380463964,-0.685446288406603,0.494711701137489
"Gene.937",0.217842451162763,0.402608763035296,-0.478093621868891,-0.640226781966914,-0.516727288518752,0.554231980575502
"Gene.938",0.449488703191055,0.78989209862442,-0.290886978440453,-0.666724031244452,-0.639096374949302,0.542687512516701
"Gene.939",0.534251556552763,0.539474449758109,-0.020928648799837,-0.369441960529141,-0.273923068172275,0.678584091331336
"Gene.940",0.421507140133759,0.365679043822523,-0.149222361984049,-0.505353104471416,-0.613326802654642,0.251430330008552
"Gene.941",0.843844769067136,0.507181491962179,0.524768390696167,-0.0932304005607305,-0.0767291708063085,0.211504749186185
"Gene.942",0.919775234477379,0.687075104297104,0.350993931693393,-0.357223683069905,-0.4139554311332,0.337233469543272
"Gene.943",0.591988019951434,0.385108837955617,0.193848427476472,-0.211340295428616,-0.101394088227444,0.436130945247007
"Gene.944",0.426971253607042,0.65144557089283,-0.329879248933887,-0.62052241407018,-0.435959765528782,0.771207751273575
"Gene.945",-0.257494401955599,-0.403776759136669,0.447628875070161,0.626373192764489,0.832288290488777,-0.510212650116871
"Gene.946",0.965842846420187,0.783628232137752,0.404719715439366,-0.342779707124029,-0.329427185470158,0.314640233348457
"Gene.947",-0.0793248880820669,-0.385227970292198,0.625802042131613,0.737824180616581,0.580573436259144,-0.475415589642905
"Gene.948",0.968984358598168,0.655608461739944,0.54636792234767,-0.195719681159226,-0.268228845104027,0.172416763702854
"Gene.949",0.182085795679777,0.46597731766906,-0.318198822085322,-0.439749044130262,-0.145546228321292,0.648144847153939
"Gene.950",0.966848064564991,0.759198198495182,0.381618271412315,-0.361173393466926,-0.367577206244132,0.358325885424855
"Gene.951",0.772813546470186,0.444773782495545,0.366656703561081,-0.189150672260217,-0.343010643522845,0.223881694038418
"Gene.952",0.439131629044621,0.595033381666877,-0.187793053231742,-0.481390010691122,-0.365421613633562,0.570545505269426
"Gene.953",0.95296822708838,0.753886230935843,0.453106649686648,-0.287987739954305,-0.322848065998578,0.273990548332304
"Gene.954",0.887228891287809,0.798574234363225,0.254932552525118,-0.421670043384891,-0.543172563769643,0.377907080529049
"Gene.955",0.65985840726707,0.555601501227431,0.268436991691416,-0.203254077470924,0.104754947395149,0.477151664383624
"Gene.956",0.896990643463318,0.701978985501008,0.343301068906459,-0.340837958502221,-0.53950352595016,0.286983245555478
"Gene.957",0.186821209371886,0.523873070969921,-0.362995242847117,-0.476964615636715,-0.410822459040848,0.572341352681866
"Gene.958",0.922421412496537,0.660134096429973,0.455104482670073,-0.242274652766831,-0.394337862135061,0.198159303985856
"Gene.959",-0.326233687870073,-0.685890072547881,0.572444163778866,0.812170935702309,0.772545630449848,-0.760047316472705
"Gene.960",0.955055810132203,0.646636157156929,0.537410860443872,-0.194785058869024,-0.255312862485182,0.184637622607173
"Gene.961",0.931920619155422,0.72826140938531,0.407613815698916,-0.285457721898629,-0.350671821803759,0.346888633857386
"Gene.962",0.844012602667474,0.512310333909173,0.420154372855947,-0.205800528141434,-0.117203041322825,0.254834189270605
"Gene.963",0.96035771634481,0.662417237225556,0.551015694204448,-0.178235332393372,-0.217767866172109,0.202145802241454
"Gene.964",0.877873953593279,0.756987616632017,0.369026595441967,-0.304858337769901,-0.349796547829197,0.308597659681196
"Gene.965",0.945454715267649,0.556347053311114,0.579318450619392,-0.127692055613591,-0.202145057629676,0.165606458754992
"Gene.966",0.949332695441737,0.734959475962145,0.479301514326583,-0.270685704090992,-0.376020807996939,0.179509861246541
"Gene.967",-0.434903758892369,-0.581427746549654,0.328398340867298,0.658778116651956,0.687294066610839,-0.535798076114469
"Gene.968",0.913951843114108,0.559139315077173,0.515244250130995,-0.165960625744805,-0.275280462391247,0.219772796633498
"Gene.969",0.895729831033794,0.549835983893,0.587708050307038,-0.078309017635255,-0.0556179006193942,0.179102178108322
"Gene.970",0.703400658643708,0.299342314569491,0.837487631668507,0.310843283520335,0.306592831661345,-0.175787375135105
"Gene.971",0.970719775244504,0.692633038035157,0.517404943878926,-0.220395052629678,-0.296274695894319,0.230437638849785
"Gene.972",0.977194212553131,0.720471842810481,0.445349903904425,-0.29291699255343,-0.336262682882559,0.292977754707693
"Gene.973",0.195294606720126,0.4035655017801,-0.437951066524945,-0.569123841993937,-0.650348711429583,0.480465233803183
"Gene.974",0.596035732043797,0.569225706200455,-0.0261000070799143,-0.454643410438613,-0.672489845538612,0.394895498692349
"Gene.975",0.440058599356667,0.538397940361533,-0.168787169209551,-0.506890823632253,-0.383653586710313,0.596092725715924
"Gene.976",0.950141285551385,0.633474862023315,0.558590764461121,-0.172499400031677,-0.203162214984323,0.179762671701773
"Gene.977",0.604847212245857,0.537971215741711,-0.0478613405832963,-0.505883648032644,-0.436949038075425,0.470006335331723
"Gene.978",0.913642626182278,0.850553163860691,0.302458540688854,-0.399276711897849,-0.305897955351026,0.445549799802451
"Gene.979",0.0293861608920368,-0.0884855848814148,0.529644602157612,0.507417629843783,0.193172419807041,-0.388522607784584
"Gene.980",0.940881582875686,0.718434607731923,0.458402953933511,-0.277883432527338,-0.384632890377129,0.227422426373875
"Gene.981",0.307811620361412,0.430341441656274,-0.276501784304214,-0.442678013068074,-0.362316431556834,0.714705179507324
"Gene.982",0.955469836661681,0.629939661894023,0.550484941769566,-0.180034329076437,-0.225071046902361,0.172190606522562
"Gene.983",0.912205478354125,0.510157521882882,0.520273463373411,-0.14789149222673,-0.289712970080576,0.191726165538003
"Gene.984",0.436498979835323,0.792840540352429,-0.346051815577604,-0.727170717776233,-0.530511551669008,0.589663614754949
"Gene.985",0.713764051257289,0.908718682602712,0.013356175896818,-0.568070377125891,-0.517724650995616,0.427518299933731
"Gene.986",0.796376110247058,0.68994975048777,0.0678550366108796,-0.499015817944438,-0.393851600263199,0.646741807222252
"Gene.987",0.820524147826669,0.743636501634421,0.227581573632384,-0.437699450781074,-0.632900210089503,0.203055163126321
"Gene.988",0.58801098148971,0.808727765856587,-0.201181650112484,-0.666925907380649,-0.603906977670707,0.612479267169803
"Gene.989",0.961950800077176,0.72929507886411,0.493352487458299,-0.246312646474975,-0.266602862689708,0.239685567750437
"Gene.990",0.584328827932956,0.114108920676867,0.893370259841594,0.477994956581087,0.328690369047379,-0.281232285117996
"Gene.991",0.139564560639577,-0.151668296936068,0.645722239446614,0.51320219875818,0.128147444219361,-0.626602864440939
"Gene.992",0.782473067133401,0.90547452538498,0.0990391329635102,-0.53380870436257,-0.433525000519372,0.488100308119091
"Gene.993",-0.010674839194773,0.424894068494413,-0.608384809018215,-0.624204050905778,-0.435414248641767,0.550532960714169
"Gene.994",-0.114176778693735,0.213188012417475,-0.365317851571117,-0.256372200855167,0.208692091050961,0.533151728904727
"Gene.995",0.816555159584087,0.694713901559328,0.275192266920544,-0.392374554277053,-0.57605800836206,0.201491656917014
"Gene.996",0.970194920288111,0.696513963994099,0.511933477988645,-0.233005261971192,-0.323914027416635,0.21194809099198
"Gene.997",0.967950299510811,0.680784475511678,0.534753901999805,-0.214508043689694,-0.301664854425961,0.171970675082091
"Gene.998",0.879086860157984,0.673879849747403,0.389684335026713,-0.263748227692856,-0.406115000559149,0.271807154645783
"Gene.999",0.878895633432221,0.626597924631491,0.478596788736704,-0.175411491368354,-0.252348219247605,0.331557755738376
"Gene.1000",0.187496860349535,0.571946471596038,-0.546790729009297,-0.686936104816931,-0.620008013450136,0.609100760900775
"Gene.1001",0.93796905229429,0.840441564548196,0.365612198307336,-0.365294703203863,-0.349902918286277,0.343216732530671
"Gene.1002",0.763686247245066,0.450610302795284,0.275151538290797,-0.323439110834356,-0.413879471056685,0.176505574015985
"Gene.1003",0.762817304717465,0.791665133658037,0.1680523372383,-0.429254714102312,-0.561042505611083,0.341585390433067
"Gene.1004",0.508775875757843,0.681321217103271,-0.284539970617186,-0.666143366488982,-0.568483261692403,0.732536529838576
"Gene.1005",0.645177246548809,0.615861893877985,-0.0297724305666907,-0.513451875980783,-0.639394770585887,0.517177850789551
"Gene.1006",0.912473273473028,0.658966972321254,0.524610413233592,-0.179970615944971,-0.184519151147345,0.179044488892301
"Gene.1007",0.926931858093502,0.642100244035982,0.475944942831344,-0.244243301927524,-0.224409224753326,0.211179902731216
"Gene.1008",0.964638342968668,0.738453585298191,0.453332233837187,-0.293429653977261,-0.387676719043629,0.237297794737481
"Gene.1009",0.72968682546714,0.601804104445941,0.212175420367887,-0.329367294275376,-0.497110414649282,0.282340038540085
"Gene.1010",0.847764721510382,0.903024552373342,0.237679261335161,-0.442183246063027,-0.333897051698058,0.408920242971331
"Gene.1011",0.646845993945368,0.681215986590765,0.0136111363524428,-0.463927285508443,-0.339333956697327,0.549918136894223
"Gene.1012",0.441489283392642,0.823024606328396,-0.252589591829152,-0.581194905316194,-0.358868057300134,0.706598444771398
"Gene.1013",0.306948518999707,0.619970127892637,-0.33563146576389,-0.549046846144523,-0.447325666149592,0.584965586033365
"Gene.1014",-0.54721497759929,-0.50044475241572,0.0345078828627611,0.462898823803768,0.515060312575287,-0.421945753110384
"Gene.1015",0.279705398628199,0.603174506479076,-0.478719117135349,-0.674526479751888,-0.444422245956612,0.71068058388661
"Gene.1016",0.385856606600133,0.300626253513406,-0.0236998898285666,-0.265626959084581,-0.0152679928893661,0.44817762544793
"Gene.1017",0.723015184598781,0.297510665693116,0.884561389818797,0.334592454289048,0.134355951025416,-0.257929850434679
"Gene.1018",0.756967713075971,0.776470046469585,0.0447785801607981,-0.568498367703515,-0.579918143585497,0.324315588888881
"Gene.1019",0.974242563963729,0.714534406121884,0.509658905890506,-0.234646346409251,-0.292278341692343,0.243159657931062
"Gene.1020",0.965290789086782,0.727593039007521,0.500846135544326,-0.239966371397644,-0.242689814680952,0.257716671480229
"Gene.1021",0.267264465319711,0.369375841910243,-0.380632436422303,-0.567038638494783,-0.531242342303419,0.513334206890682
"Gene.1022",0.964682707861972,0.670084056055719,0.513175951862628,-0.21303119349921,-0.301119945242247,0.249604172481357
"Gene.1023",-0.420948723034194,-0.502757824106724,0.289198530525753,0.667715184525757,0.827927654773335,-0.288001365923066
"Gene.1024",0.263406142852428,-0.122984522447373,0.89831677820504,0.71823684833152,0.53272324560793,-0.443366805637055
"Gene.1025",0.705648125200306,0.687069760236475,-0.053300090547026,-0.576770844510299,-0.672540189138497,0.480476029451733
"Gene.1026",0.879540880668287,0.871571827503535,0.208748419899735,-0.462259463137965,-0.353830078077374,0.524392670281082
"Gene.1027",0.974424757250604,0.671950549525114,0.48432904119155,-0.26080075440637,-0.31912120280893,0.234899104652469
"Gene.1028",0.956928422118203,0.680773757834664,0.489807153645905,-0.23756078129168,-0.356494445267885,0.218413199098148
"Gene.1029",0.963774868031012,0.644236081641477,0.526579489291839,-0.212546446468915,-0.300222755123083,0.199120845409021
"Gene.1030",-0.336299779365787,-0.636293042644956,0.554351262776747,0.838431445809243,0.770921376111996,-0.632880745380387
"Gene.1031",0.852527082518492,0.560126540600482,0.327430209787897,-0.304575040187458,-0.305764061527854,0.36781447238543
"Gene.1032",0.779937409961971,0.781491429606518,0.132808018796595,-0.459203162983585,-0.389514936636441,0.51521572266625
"Gene.1033",0.465954154643691,0.313723298201978,-0.0480727264585303,-0.348793232023546,-0.389450187613634,0.414497938688179
"Gene.1034",0.965487845445664,0.727230634208489,0.497899437756397,-0.248144432885741,-0.274186172825291,0.243014333731947
"Gene.1035",0.740100894417823,0.661608842919889,0.211557687822886,-0.374500593332702,-0.583217929380706,0.188179134321026
"Gene.1036",0.865224650406976,0.668174153464984,0.335756285320952,-0.330071150801936,-0.232536714234451,0.363791480555677
"Gene.1037",0.956376200931735,0.716302834107375,0.351746632240661,-0.385362207751622,-0.376102367599076,0.352290937460513
"Gene.1038",0.93156527089047,0.584007042525228,0.557556838481047,-0.145685332188123,-0.162313289626773,0.173930888173184
"Gene.1039",0.939078264331791,0.592339758240565,0.516893902979422,-0.19583055793369,-0.248219067508523,0.175180904695456
"Gene.1040",0.301844838158247,0.732802117839803,-0.360007559253455,-0.626611391427328,-0.425276122426554,0.625400148306621
"Gene.1041",0.968740540306499,0.653595261215606,0.560622560801969,-0.180402323806343,-0.23317494400262,0.17845861637144
"Gene.1042",0.833346676242027,0.488438569926647,0.322971339772415,-0.313373231139449,-0.431241174241729,0.22534460973132
"Gene.1043",0.694549624719322,0.554908906788145,0.139246391959026,-0.376375272128497,-0.581243928706954,0.39639625192571
"Gene.1044",0.773506356655804,0.60631463190391,0.217502579584019,-0.360809599769075,-0.584836236717896,0.288615860691154
"Gene.1045",0.944783199070483,0.575878691484828,0.561061864044357,-0.147946656339215,-0.238360073528199,0.166389350070866
"Gene.1046",-0.234489297862836,-0.582722535749805,0.449617111929165,0.687049773090313,0.422508111355834,-0.514449768994504
"Gene.1047",-0.310394158777543,-0.309959427594131,0.265889514070831,0.559314950061906,0.641254864061707,-0.149544036804863
"Gene.1048",-0.0108668174646955,-0.376977971862202,0.758181080059204,0.803450484075219,0.732570061864174,-0.508773547495595
"Gene.1049",0.910948864145446,0.645766538368505,0.424249527236634,-0.277556597727582,-0.315463662322338,0.268464279100037
"Gene.1050",0.709821073375281,0.637208369957066,0.0449226176628759,-0.513801912297212,-0.723153652821944,0.339135622649365
"Gene.1051",0.90845741430113,0.799442837719129,0.324400453688704,-0.383339141238982,-0.350266394670784,0.403230566343821
"Gene.1052",0.963200757297365,0.708010717541444,0.441541517439128,-0.298027402888219,-0.370389059648933,0.221458290078416
"Gene.1053",0.534606783323898,0.674255760796341,-0.0532044533902699,-0.430713567573848,-0.189743740637567,0.694912247724274
"Gene.1054",0.895908499759019,0.619797281798799,0.418961525999395,-0.252279652354363,-0.370911103936317,0.246703039924323
"Gene.1055",0.746530894597504,0.552266212775648,0.129617580164107,-0.403687794146899,-0.52110678889564,0.417172737314646
"Gene.1056",0.201737373915861,0.583729200095526,-0.42221047993993,-0.574856263388435,-0.30411948077001,0.595047630757301
"Gene.1057",0.952310285570166,0.799817545468006,0.425957836457313,-0.315275276417543,-0.32685055199259,0.317048719779134
"Gene.1058",0.880798457136023,0.903579356552693,0.238399748694347,-0.465661106235543,-0.408061666970277,0.393346798868169
"Gene.1059",0.882543618520794,0.685147290851891,0.435608262025347,-0.229792625802351,-0.180285569205959,0.286218549159961
"Gene.1060",0.825499278528906,0.83126006271196,0.192270370726536,-0.478639559776134,-0.477709454525948,0.381315555444589
"Gene.1061",0.651010877548145,0.607407594094418,0.0504020851647174,-0.413853906237486,-0.254454384222534,0.616358470722223
"Gene.1062",0.853226417752887,0.703896109707456,0.432616447775512,-0.214214722504577,-0.0736059484393906,0.384501666581034
"Gene.1063",0.920610962337044,0.585813172676698,0.560454612018132,-0.133360144655582,-0.16257128782554,0.167747322909981
"Gene.1064",0.95381868495777,0.673316991821068,0.514706205947008,-0.218530880378131,-0.227890836290701,0.228790822478369
"Gene.1065",0.782841682115614,0.533628638144452,0.268203412712799,-0.293324683679639,-0.505097526782194,0.283477013429239
"Gene.1066",0.973057730205751,0.721940332964191,0.490046187955628,-0.252088708381746,-0.295285768147544,0.261466337867965
"Gene.1067",0.0824713100779514,0.0613510920353839,0.552802362874119,0.452140510113206,0.567576610491098,-0.419277841046055
"Gene.1068",0.0542462022906808,0.0535365642942081,-0.160201274573364,-0.128063375108198,0.141086243849931,0.509669642625998
"Gene.1069",0.0433871030366548,0.452166903911682,-0.518260377008842,-0.525236866563681,-0.20572964355373,0.753044125713846
"Gene.1070",0.945954387161165,0.641417647551351,0.57898584183531,-0.140857910544749,-0.221427745457866,0.164930716105402
"Gene.1071",0.936534071156673,0.690218050591298,0.49013099801673,-0.224539638555139,-0.238592198719674,0.261309733922633
"Gene.1072",-0.542902452999528,-0.430072084839174,0.059382173922472,0.468899691296361,0.521922707268503,-0.399086650582905
"Gene.1073",0.966714047026082,0.74146629834403,0.464829147358972,-0.274262093648076,-0.323192990513894,0.256477430700703
"Gene.1074",0.231152975838715,0.550197342809828,-0.462777719901606,-0.583656942537543,-0.358855616500004,0.800137567372496
"Gene.1075",0.958972534428334,0.644482322507406,0.518961832207482,-0.207048820424405,-0.336002390209903,0.215361516167434
"Gene.1076",0.943093221084361,0.622834774185808,0.548415365623143,-0.153021331021044,-0.220155927657192,0.194950708207943
"Gene.1077",0.954056295440055,0.752510266235903,0.471507040699355,-0.253132018377434,-0.254481701917194,0.304720989175595
"Gene.1078",0.958553497300324,0.673781873537758,0.501786997119384,-0.227930500629962,-0.230134368655661,0.247655056749649
"Gene.1079",0.960524761030575,0.660568981527657,0.545712890010602,-0.184666950563253,-0.236918852574678,0.193910886520281
"Gene.1080",0.449544563947101,0.525521549825324,-0.146415406481448,-0.450423188076332,-0.239953127347371,0.716925716866075
"Gene.1081",0.609475338003529,0.817430074667265,-0.19905465796418,-0.668379613947697,-0.619125697493268,0.62163524339809
"Gene.1082",0.962398339025787,0.693755221316795,0.523157337179506,-0.202111325282868,-0.289345585823317,0.245857822475454
"Gene.1083",0.44343513946737,0.675291797940947,-0.248777035168536,-0.605615979391623,-0.695395825821104,0.43394427943289
"Gene.1084",0.946803447017375,0.662464832509912,0.541654122303761,-0.184968499792114,-0.156866088766167,0.208944563406041
"Gene.1085",0.947200348704157,0.644022404005116,0.54255871882047,-0.167229685770084,-0.22933895652489,0.21458211845954
"Gene.1086",0.640487306772602,0.886169834260433,-0.111050447877724,-0.635492008100748,-0.42320644002488,0.555147526303852
"Gene.1087",0.822867873861081,0.585053540608353,0.246420540447927,-0.345124273264748,-0.378523128735068,0.417764556092989
"Gene.1088",0.943321415589649,0.741757093114688,0.373395269854762,-0.352789342790824,-0.427819519691037,0.339053103190868
"Gene.1089",-0.1262700352508,-0.446676203715159,0.78252999512492,0.893937916281697,0.634567231807619,-0.658853284357715
"Gene.1090",0.228869813568051,0.756725544005872,-0.462805964551957,-0.656760048943517,-0.429100942065401,0.671084899021243
"Gene.1091",0.956934119337717,0.670489607015056,0.521642058369946,-0.200345288400222,-0.271885401128674,0.237347158259627
"Gene.1092",0.426749798020834,0.518878786813737,-0.22084686690379,-0.538560232919884,-0.747730448198389,0.41497835279498
"Gene.1093",0.340862376246989,-0.0872026553564951,0.881643083097149,0.605952195436749,0.414224923244348,-0.521384052133715
"Gene.1094",0.959041306532907,0.636253120865899,0.530796683253363,-0.200017188629403,-0.2569791025903,0.218860002062392
"Gene.1095",0.509171946009397,0.825317735480761,-0.206777268612112,-0.600378212301035,-0.447697041795193,0.703032341307857
"Gene.1096",0.469610666658135,0.440145611563121,-0.13271531245384,-0.490568035106703,-0.491995033443255,0.428843098890138
"Gene.1097",0.888223812761552,0.627905963663939,0.401715485449324,-0.255209892401965,-0.387772141055033,0.240996217870017
"Gene.1098",0.539988233568964,0.105595866758034,0.868365597650387,0.446375640689224,0.251194618907379,-0.40068260501962
"Gene.1099",0.856736137167743,0.509829855219636,0.465634067826085,-0.155961509082952,-0.336777563350759,0.298084966157621
"Gene.1100",0.290798210279556,0.433113893089809,-0.117566134944135,-0.310340512183648,0.0250810217555568,0.547695210013476
"Gene.1101",0.338130482800801,-0.00861854960748184,0.895668377803996,0.63596910978079,0.570976535318581,-0.462929686984778
"Gene.1102",0.933829633284936,0.64945408671576,0.474687761462751,-0.24633491830575,-0.261619688106301,0.216028170621626
"Gene.1103",0.425552938304961,0.546417160888614,-0.262003569259604,-0.57943101226062,-0.635429586421522,0.454283342186746
"Gene.1104",0.849774211721381,0.536117412490297,0.424211926263414,-0.220332236400502,-0.190040196580209,0.230537481877286
"Gene.1105",0.752088336245929,0.821587816748934,0.164663766249513,-0.387265334124116,-0.333912663986218,0.522720796886684
"Gene.1106",0.358772535585541,0.410948425223217,-0.278337682415529,-0.556230260579683,-0.442134846969631,0.490003268382903
"Gene.1107",0.443271613992227,0.436370638194987,-0.267197449614221,-0.612559609325033,-0.617652369974027,0.516601300698657
"Gene.1108",0.954940797546912,0.761232022733068,0.46967203892698,-0.273767220911486,-0.297672093609711,0.249969877810375
"Gene.1109",-0.541595949253658,-0.685281830770888,0.296429361283219,0.729886162783112,0.754038933797673,-0.522666009917913
"Gene.1110",0.946663132264414,0.826053322723107,0.421430416698269,-0.310634403982736,-0.298152355766443,0.329252674609328
"Gene.1111",0.955255274712717,0.759062931752795,0.491241492382833,-0.239921109953848,-0.259861147072641,0.2738386692641
"Gene.1112",-0.122070567986466,-0.419315038442429,0.575819331251903,0.667824875168353,0.803144055964331,-0.593056172133266
"Gene.1113",0.817909046381552,0.506061070914985,0.3170834660199,-0.271883880903029,-0.423732355602221,0.321036852396151
"Gene.1114",-0.193487695308387,-0.448135427629172,0.483280429056799,0.612614905090469,0.163399500539421,-0.646953403850291
"Gene.1115",0.777063661282085,0.579569915654951,0.169666151578453,-0.383904615964954,-0.515715474551382,0.422056061753817
"Gene.1116",0.787554818901182,0.867089699967505,0.0496901003660771,-0.541416564670344,-0.389023883904376,0.642565572016056
"Gene.1117",0.868311945217175,0.800660000957541,0.183611474572796,-0.501704446937353,-0.580161690815657,0.370752210936681
"Gene.1118",0.752087268215032,0.57044161128083,0.212940883925343,-0.327255327011935,-0.337953973617078,0.460494147104618
"Gene.1119",0.625482358170831,0.491949145335739,0.148342976542402,-0.286399830714563,-0.400001174678684,0.361023817200463
"Gene.1120",0.908066962692358,0.829574771390187,0.373308511049861,-0.331971446328914,-0.308374370408385,0.297475688033136
"Gene.1121",0.842070584760528,0.562712203402346,0.345729865070508,-0.269906514404607,-0.271177979187618,0.410326486721166
"Gene.1122",0.767894021954351,0.731377782192588,0.205138804153155,-0.365927599093007,-0.16221627206781,0.456595265731382
"Gene.1123",0.132928848542107,0.576973800834368,-0.53453892658284,-0.655313200265442,-0.408113166391791,0.542306026656656
"Gene.1124",0.791630654408978,0.651615422223734,0.105842245070725,-0.512873214288603,-0.618512123775031,0.371150446880148
"Gene.1125",0.631038416471988,0.847174235341004,-0.0972098024302473,-0.58686840251676,-0.59692169967057,0.560010367319629
"Gene.1126",0.903955053656295,0.626641326303285,0.468615948201312,-0.218269127873126,-0.159546422668879,0.27727457789288
"Gene.1127",0.698299212308293,0.73017685256296,0.173505552595726,-0.334620948206057,-0.275538851242935,0.45584679623288
"Gene.1128",0.91046086377096,0.591450663793735,0.554893465823673,-0.139013898338714,-0.103754406651013,0.139379759931636
"Gene.1129",0.819569043648185,0.588674413388643,0.444716504260839,-0.178124953359574,-0.0425567729134666,0.267449370452808
"Gene.1130",0.777376839742058,0.646096272759144,0.279846866507957,-0.3038391136155,-0.121066933041282,0.387524626530665
"Gene.1131",0.157189952704343,0.19188671220866,-0.373032755930162,-0.429924172177194,-0.550004904707807,0.567993039314695
"Gene.1132",0.149487427328838,0.414600389640583,-0.218885458107023,-0.286306746256738,0.0904009711152257,0.547469507988088
"Gene.1133",0.583755973675546,0.686104528436412,-0.00667038491590339,-0.410551669148333,-0.191348612087707,0.634223301456381
"Gene.1134",0.32429775536036,0.410978767961551,-0.233233741526127,-0.434253544631819,-0.474977008584961,0.516664197743315
"Gene.1135",0.23565853318158,0.480473949953726,-0.392396301885663,-0.554985533736511,-0.48915178148556,0.641215450459302
"Gene.1136",0.760014618204061,0.641032629467785,0.299409047636197,-0.244903360804261,-0.0300052503283881,0.420834800155387
"Gene.1137",0.932583534582168,0.671971631364194,0.474543240014126,-0.239793441751644,-0.234879167839588,0.271279711251903
"Gene.1138",0.118053072331519,-0.133817693095361,0.599954030706323,0.554167356560703,0.565224881055412,-0.240405186144469
"Gene.1139",0.820285871246111,0.635119161257221,0.206143439072287,-0.402749457783546,-0.468823904117303,0.358598638164367
"Gene.1140",0.797556586934529,0.906477129857976,0.088004482144874,-0.535787644385286,-0.524824993641126,0.470655291486641
"Gene.1141",0.891548485410151,0.661296257494349,0.362571046758525,-0.311644403707133,-0.32181797982692,0.32973506567782
"Gene.1142",0.190983352166182,0.446248425607582,-0.388403067400307,-0.486468673909703,-0.527443020700987,0.567548804150722
"Gene.1143",0.936142104112115,0.668985675542844,0.473300238721101,-0.243441654969521,-0.213529659162308,0.249251138552827
"Gene.1144",0.891091188722089,0.841239777445392,0.341325174920793,-0.342393473974223,-0.349026899722155,0.349035615271815
"Gene.1145",0.0943450294861562,0.551520110928226,-0.567430114032905,-0.642403563347358,-0.366457584638602,0.682846538888172
"Gene.1146",0.725740141460525,0.4954724842923,0.393238963577053,-0.164265469317764,-0.0154933022589322,0.128100185017879
"Gene.1147",0.84839194500595,0.878583344215141,0.192051324730487,-0.461407678037485,-0.377778219147069,0.54487332076026
"Gene.1148",0.601920938627261,0.601934583882475,-0.0859485748280046,-0.543739637331653,-0.518215601399926,0.503094482537071
"Gene.1149",-0.299631817421044,-0.503917457347166,0.308934263766768,0.614347992260588,0.449869093955278,-0.329249642907036
"Gene.1150",-0.333094999263684,-0.331756529797348,0.130542618185699,0.325181216966969,0.319089836317508,-0.468079581884861
