"MEturquoise","MEyellow","MEblue","MEbrown","MEgrey"
0.204066951376143,0.176120832341511,0.0239205674544518,-0.0554296020685811,-0.00695370727857346
0.186612049247338,0.175517154207917,0.0269082494915064,-0.0535822242104614,-0.00393541156082135
0.0203915584466978,0.0123559627552058,-0.0570300856023063,-0.107103059932339,-0.0222056324201647
0.0077790960591886,0.0466194660590451,0.0330896491405519,-0.079971712023169,-0.0885187986631751
-0.0181747375165833,-0.00138809610758071,-0.0204946948292342,-0.0740931258458944,-0.0378770589286709
0.0285944323271492,0.0336365662285479,-0.0303317243227205,-0.098085309097067,-0.0493330996116542
0.107238033856088,0.105440598212691,-0.00604788939865531,-0.0857136240146943,-0.0366032659211857
0.0532521542403116,0.0541355430503387,-0.00236938030146492,-0.088267746528785,-0.0163985971043621
0.00140079738959005,-0.00506248287951071,-0.0212259192813473,-0.109881425726591,-0.0471792416254356
0.0477791018311882,0.0535373089042791,-0.0180141850436313,-0.105149312579982,-0.0403452961721319
0.00772506582256495,-0.0154233626741003,-0.0354955674695907,-0.116472149385926,-0.0313691191689012
0.186110510406425,0.164272778556842,0.00374474467034462,-0.0652836943999185,-0.024499982257044
-0.0562933221166202,-0.000947606584646756,0.0158130194902044,-0.0837982695328787,-0.0902528686298923
0.0425914323405608,0.0392503318843746,-0.0234144205066368,-0.0943284229267952,-0.0451307207444714
0.0936593904323615,0.0838725438673743,-0.0037296217486675,-0.0544175979257341,-0.014586457062201
-0.00716464738292543,-0.0283711889220513,-0.0311914157613382,-0.117296666383482,-0.0359032960777583
