"MEturquoise","MEyellow","MEbrown","MEblue","MEgreen","MEgrey"
0.12222305702379,0.0975518439240365,0.05673085429204,-0.0439421102302813,-0.0462663169151014,0.0634466102640683
-0.0263576609268332,-0.0159238898776213,-0.0743602284717989,-0.0574133907670258,-0.036548689625141,0.0155769174869149
-0.0448190392731289,-0.0801842993294977,0.0376394706956932,0.0561880452789445,0.0312239873673828,-0.0646998463599607
-0.0342073985762864,0.0409864630345693,-0.110877075802152,-0.0983135902596061,-0.0332180799201668,0.0641513833835095
-0.0105439314457685,0.0139501795520757,-0.0186573707039078,-0.0235879577760158,-0.0201433678472385,0.0572864734585329
0.0319610470776915,0.0454729802606585,-0.0078715854650179,-0.0344815248385721,-0.0287747941806918,0.063909426266601
0.11649634445363,0.153318572365382,0.0338395374849351,-0.0506310495089229,-0.0399672506653732,0.100861922536244
0.0172678406186211,0.0272294871949979,-0.0302404320314547,-0.0487761853151634,-0.0308784016242549,0.0247537951200148
0.0676681824888309,0.0651691538349929,0.00633246106467177,-0.0509330733653965,-0.0482349610405894,0.0529892431538474
-0.00944518515015694,0.0120178781458552,-0.0163567621320261,0.00840282196642436,-0.0145109090015162,0.0408611835746931
-0.0576890718249306,-0.034035658273202,-0.075495998100489,-0.0222103291817074,0.014714457869933,0.0453030999157256
-0.0747703582727576,-0.0748417814833007,-0.0579866021329145,0.0106389581190794,0.0384309814789444,0.0237512616187505
-0.00629657029251143,0.0119853466259338,-0.0127768792346544,0.00887226191925349,0.0342166169398421,0.0484178294633935
-0.0170811379093808,-0.0542072239694614,0.0305872245519701,0.0489366826686762,0.0502544673323267,-0.0229089515574128
-0.046189952492542,-0.0721204974317808,0.0282378871992745,0.073068845103912,0.123348942841562,-0.0659353027208712
-0.0340819701331256,0.025894232971284,-0.0905587536998238,-0.0660956724089941,-0.0754709428216943,0.0566397537137658
-0.0536666619984328,-0.0657848075238614,-0.0406167404239388,-0.0189332986414279,0.0128629836209577,-0.0359960216326413
-0.0352235809631935,0.00455863267337802,-0.0519023633482785,-0.0205910485967616,-0.00607386959188581,0.0449781232120852
-0.133012549549768,-0.0983190806346552,-0.060029381160471,0.05064491429001,0.0967065294738978,-0.0445424880646753
0.136382699740204,0.117714298601607,0.066161511156078,-0.0365331656866353,-0.0585856665989082,0.0698597404915022
-0.0810487795644055,-0.0159953419834311,-0.0812363170303022,-0.0137530430632639,-0.024648766360474,0.0311678954285087
-0.125053379930472,-0.158728955350907,0.130872184030307,0.228185270214372,0.172266084745899,-0.174516336375131
-0.17374942653122,-0.185670870210012,0.0620461627356469,0.190046565271344,0.185475164378691,-0.18401707863536
0.0813369971975493,0.00584423534917016,0.25373807549548,0.199884732841123,0.163530966631972,-0.127826432178478
-0.153453162155683,-0.166011259665429,0.0975629224769945,0.215953706742481,0.191259325761407,-0.184198319890569
-0.127973810689002,-0.162809775844184,0.0987953519376234,0.194134010119441,0.147300528980895,-0.165112744700246
-0.0892128651777646,-0.129838329395608,0.199885226974489,0.264327526680364,0.163491584678512,-0.189455000588494
-0.0642231564551576,-0.058341190727281,0.0136387435954796,0.0529525513671567,0.0796502995101132,-0.0812645575210475
-0.0310981181580987,-0.0614259946054321,0.148849286338166,0.169961952495293,0.190860524836008,-0.129637888278947
-0.0778807710206078,-0.121533714153862,0.180875721624598,0.254507871903771,0.192370681222625,-0.1775285965453
-0.157552859546939,-0.186304769342832,0.114095364270259,0.227871702926562,0.164331541777115,-0.201393659239993
-0.0915836445924788,-0.132113299878413,0.152644270319557,0.21677757037354,0.185639659347408,-0.18394389794586
-0.149390947634371,-0.183518183318048,0.121953393508775,0.228401040751678,0.13367655015178,-0.199665590845691
-0.128559432365556,-0.118312156312536,0.0245950895419169,0.113174293264042,0.125824624212275,-0.124107193792877
-0.0822809712329026,-0.133436160795075,0.144204723697769,0.201071831134871,0.164539917094524,-0.176990104511749
-0.116981719494924,-0.162033145903286,0.128838919391765,0.20684003732327,0.112542226976128,-0.196602562246091
-0.0978671888737466,-0.138792978883511,0.162240042620196,0.238034625196294,0.161847572100539,-0.200003777631317
-0.0557531277934936,-0.0961711676292558,0.065654429743422,0.101877639858356,0.131211619434217,-0.120738571978363
-0.044775651541314,0.0223289911156172,-0.081958278306828,-0.0598885220561335,-0.0451505798769378,0.0110272350170414
-0.0739066065389798,0.0255978588118211,-0.108082380895725,-0.0699141172921558,-0.0538869883883025,0.0178265991413791
