"","x"
"1032",0.895725415
"1033",0.93818103
"1034",0.629496605
"1035",0.687523337
"1036",0.879555176
"1037",0.478442565
"1038",0.887579763
"1039",0.383819585
"1040",0.37450298
"1041",0.912353002
"1042",0.781645888
"1043",0.862023585
"1044",0.936749693
"1045",0.828226338
"1046",0.656494953
"1047",-0.639839013
"1048",0.692410604
"1049",0.4353491
"1050",0.967869235
"1051",0.95686011
"1052",-0.499715404
"1053",0.869996483
"1054",0.836443129
"1055",0.904163141
"1056",0.819679664
"1057",0.891161486
"1058",0.88325525
"1059",0.420866212
"1060",0.448424307
"1061",0.925155239
"1062",0.388693376
"1063",0.620609208
"1064",0.670210596
"1065",0.912698738
"1066",0.71500831
"1067",0.39568142
"1068",0.909856548
"1069",0.374506724
"1070",0.604665603
"1071",0.877919645
"1072",0.335595491
"1073",0.866150064
"1074",0.527289568
"1075",0.844599143
"1076",0.670742449
"1077",0.74180739
"1078",0.850542325
"1079",0.932192355
"1080",0.896341333
"1081",0.885669001
"1082",0.785475253
"1083",0.67502596
"1084",0.850873151
"1085",0.941096319
"1086",0.918971529
"1087",0.479691927
"1088",0.958132523
"1089",0.584906666
"1090",0.765493708
"1091",0.918996142
"1092",0.951343398
"1093",0.848939401
"1094",0.852277065
"1095",0.904861628
"1096",0.891995211
"1097",0.939054968
"1098",0.625935016
"1099",0.645375206
"1100",0.943114155
"1101",0.860711563
"1102",0.905699779
"1103",0.649390964
"1104",0.676188225
"1105",0.835478529
"1106",0.944956738
"1107",0.905609828
"1108",0.94309911
"1109",0.846761693
"1110",0.764749746
"1111",0.445591221
"1112",0.548965379
"1113",0.642809081
"1114",0.876807754
"1115",0.531448468
"1116",0.801364036
"1117",0.430711534
"1118",0.939611692
"1119",0.964380972
"1120",0.909235652
"1121",0.557041707
"1122",-0.501348333
"1123",0.472539976
"1124",0.748296734
"1125",0.326832747
"1126",0.716268315
"1127",0.909469755
"1128",0.801136592
"1129",0.866136835
"1130",0.389286327
"1131",0.76109461
"1132",0.844326662
"1133",0.738365611
"1134",0.920841869
"1135",0.884137093
"1136",0.852235465
"1137",-0.504388845
"1138",0.773391416
"1139",0.80758544
"1140",-0.435479156
"1141",0.719993624
"1142",0.854337587
"1143",0.521831885
"1144",0.671436305
"1145",0.788590734
"1146",0.341805069
"1147",0.94262767
"1148",0.815297229
"1149",0.752324595
"1150",0.92073487
"1151",0.31393393
"1152",-0.556796331
"1153",0.908591465
"1154",0.95054938
"1155",0.639229401
"1156",0.699123574
"1157",0.9252047
