"","x"
"779",0.851012795
"780",0.9739875
"781",0.950389499
"782",0.509303511
"783",0.861227599
"784",0.901652717
"785",0.839141116
"786",0.8049958
"787",0.949357574
"788",0.899665053
"789",0.884739235
"790",0.732222567
"791",0.453729554
"792",0.873558024
"793",0.913375484
"794",0.89940552
"795",0.667483352
"796",0.557705523
"797",0.892773527
"798",0.413525067
"799",0.928336082
"800",0.877839634
"801",0.752566075
"802",0.958736611
"803",0.805751113
"804",0.787252765
"805",0.718505752
"806",0.54150177
"807",0.356641367
"808",0.4334745
"809",0.862030599
"810",0.71376431
"811",0.93339932
"812",0.499809479
"813",0.805291063
"814",0.949055934
"815",0.935910556
"816",-0.323344659
"817",0.525247892
"818",0.53185171
"819",0.806570942
"820",0.564017975
"821",0.642654661
"822",0.906788102
"823",0.968163684
"824",0.968602786
"825",0.75381987
"826",0.636316237
"827",0.852823642
"828",0.956513357
"829",0.864524235
"830",0.640700724
"831",0.58299978
"832",0.647541553
"833",0.958776633
"834",0.733807878
"835",0.849114252
"836",0.970360964
"837",0.870807222
"838",0.849321419
"839",0.905110668
"840",0.919864026
"841",0.673186022
"842",0.839289145
"843",0.315879982
"844",0.537127075
"845",0.765592976
"846",0.795391165
"847",0.68009919
"848",0.757127498
"849",0.604209204
"850",0.717610719
"851",0.919611716
"852",0.904720568
"853",0.944999335
"854",0.712025554
"855",0.947418942
"856",-0.436913015
"857",0.648784443
"858",0.71276632
"859",0.957338822
"860",0.661137768
"861",-0.546245851
"862",0.74727114
"863",0.790431382
"864",0.901246029
"865",0.842601439
"866",0.535385293
"867",0.918574535
"868",0.959614461
"869",0.839042368
"870",0.472229625
"871",0.8312926
"872",0.920177132
"873",-0.560421772
"874",0.557970199
"875",0.87417303
"876",0.892228131
"877",0.885807437
"878",0.562183876
"879",0.925779426
"880",0.320332753
"881",0.967365509
"882",0.895054874
"883",0.806103681
"884",0.954835609
"885",0.958912638
"886",0.867824818
"887",0.561384072
"888",0.944784811
"889",0.920212433
"890",0.949358657
"891",0.918492289
"892",0.896994314
"893",0.678943976
"894",0.923477987
"895",0.96887707
"896",0.367362884
"897",0.895783233
"898",0.556627805
"899",0.387481234
"900",0.876620928
"901",0.716257839
"902",0.871960667
"903",0.656797229
"904",0.834411928
"905",0.806846483
"906",0.848817121
"907",0.910373373
"908",0.899947263
