"","x"
"1096",0.545254118
"1097",0.50599378
"1098",0.864005456
"1099",0.840971628
"1100",0.419283577
"1101",0.475098811
"1102",0.563455841
"1103",0.635199464
"1104",0.769189534
"1105",0.73191128
"1106",0.619288176
"1107",-0.370132781
"1108",-0.51197795
"1109",0.764918497
"1110",0.715367606
"1111",0.538090111
"1112",0.745820771
"1113",0.579123795
"1114",0.473786129
"1115",0.594658083
"1116",0.580780253
"1117",0.577441202
"1118",0.534451372
"1119",0.790583003
"1120",0.586798948
"1121",-0.648986224
"1122",0.463453202
"1123",0.542689859
"1124",-0.537195885
"1125",0.626565243
"1126",-0.535505745
"1127",0.724422558
"1128",-0.49374009
"1129",0.453344951
"1130",0.588230714
"1131",0.557549311
"1132",0.421757496
"1133",0.679686955
"1134",0.494376016
"1135",0.751537115
"1136",0.628648475
"1137",0.76182406
"1138",-0.500578589
"1139",0.821080596
"1140",0.525337173
"1141",0.749720199
"1142",0.424650046
"1143",0.444860199
"1144",0.769868372
"1145",0.841434296
"1146",0.366669173
"1147",0.351103622
"1148",0.464665512
"1149",0.534234616
"1150",0.651139011
"1151",0.509343873
"1152",0.438943686
"1153",0.613299887
"1154",-0.493661192
"1155",0.328119805
"1156",0.625476172
"1157",0.628911364
