"","V1","V2","V3"
"1",0.2963,0.0040358,0.032308
"2",0.30172,0.0047497,0.033477
"3",0.27827,0.0052834,0.031691
"4",0.2995,0.01089,0.038809
"5",0.28915,0.0074237,0.034676
"6",0.29478,0.0054131,0.033406
"7",0.33147,0.013004,0.043811
"8",0.25261,0.0018957,0.026149
"9",0.27591,0.0047868,0.031014
"10",0.28603,0.0064766,0.033519
"11",0.34213,0.024853,0.055545
"12",0.3075,0.012078,0.040656
"13",0.39897,0.042415,0.076907
"14",0.31695,0.0094977,0.03924
"15",0.30219,0.0076673,0.036158
"16",0.33308,0.012955,0.043923
"17",0.24944,0.0045284,0.02822
"18",0.32566,0.011713,0.042082
"19",0.32049,0.010021,0.040054
"20",0.22046,0.0024887,0.023574
"21",0.27844,0.0054683,0.031875
"22",0.33808,0.018821,0.049704
"23",0.25183,0.0067357,0.030445
"24",0.27738,0.0063326,0.032552
"25",0.28276,0.0088885,0.035381
"26",0.35106,0.019952,0.051982
"27",0.2363,0.0033511,0.025885
"28",0.24298,0.0027376,0.025977
"29",0.30214,0.007788,0.036263
"30",0.28678,0.0052645,0.032498
"31",0.28496,0.011456,0.037913
"32",0.30097,0.01094,0.038996
"33",0.33969,0.01575,0.047087
"34",0.31501,0.012411,0.041683
"35",0.28681,0.0096103,0.036425
"36",0.29176,0.0084097,0.035819
"37",0.35492,0.018622,0.051154
"38",0.25703,0.0041849,0.028644
"39",0.3286,0.010837,0.041576
"40",0.26473,0.0054991,0.030576
"41",0.35923,0.025188,0.057502
"42",0.39229,0.036066,0.070526
"43",0.26606,0.0069225,0.03199
"44",0.25463,0.0049,0.029058
"45",0.38173,0.031876,0.065719
"46",0.32736,0.011593,0.042139
"47",0.33993,0.016127,0.047451
"48",0.32802,0.016996,0.047082
"49",0.36186,0.023021,0.055799
"50",0.33102,0.011478,0.042389
"51",0.40259,0.042306,0.077159
"52",0.35438,0.017065,0.049696
"53",0.34864,0.023805,0.055228
"54",0.40806,0.043702,0.078949
"55",0.27931,0.0051896,0.031706
"56",0.30607,0.013847,0.042116
"57",0.39188,0.0331,0.067807
"58",0.17213,0.030437,0.076745
"59",0.1838,0.039289,0.086516
"60",0.17875,0.034425,0.081592
"61",0.19582,0.047472,0.095955
"62",0.18249,0.038864,0.085804
"63",0.18695,0.041529,0.089053
"64",0.20304,0.054496,0.10304
"65",0.20585,0.054721,0.10411
"66",0.19777,0.04991,0.098231
"67",0.22069,0.07234,0.12082
"68",0.22412,0.072526,0.12207
"69",0.1943,0.046778,0.094991
"70",0.16298,0.022298,0.068273
"71",0.21945,0.067306,0.11703
"72",0.20294,0.051554,0.10103
"73",0.1896,0.04412,0.091666
"74",0.18549,0.039588,0.087269
"75",0.20828,0.056838,0.10633
"76",0.20109,0.050859,0.099958
"77",0.23297,0.079302,0.12952
"78",0.2103,0.061238,0.10995
"79",0.23458,0.082339,0.13209
"80",0.21812,0.068445,0.11736
"81",0.24348,0.08793,0.13877
"82",0.18581,0.037914,0.086249
"83",0.23852,0.086359,0.13609
"84",0.20758,0.054999,0.10487
"85",0.25659,0.1013,0.15205
"86",0.1908,0.041864,0.090537
"87",0.23409,0.08204,0.13173
"88",0.26171,0.10549,0.15654
"89",0.24289,0.088501,0.13896
"90",0.22419,0.069153,0.11982
"91",0.24446,0.090423,0.14076
"92",0.23901,0.086921,0.13663
"93",0.22079,0.066899,0.11719
"94",0.25417,0.098699,0.14951
"95",0.26031,0.10532,0.15597
"96",0.23735,0.081624,0.13252
"97",0.25756,0.10185,0.15274
"98",0.24651,0.092615,0.14291
"99",0.22896,0.073185,0.12409
"100",0.22684,0.074705,0.12442
"101",0.24556,0.092272,0.14237
"102",0.24357,0.087962,0.13882
"103",0.21768,0.062198,0.11301
"104",0.23205,0.07931,0.12923
"105",0.25259,0.098109,0.1486
"106",0.23544,0.079897,0.13073
"107",0.22725,0.071965,0.12271
"108",0.2629,0.10676,0.15779
"109",0.26973,0.11249,0.16388
"110",0.2244,0.068012,0.11912
"111",0.26952,0.11274,0.16398
"112",0.24214,0.085145,0.13645
"113",0.20898,0.056545,0.10636
"114",0.25577,0.099803,0.15078
"115",0.27249,0.11505,0.16651
"116",0.22753,0.071899,0.12276
"117",0.25398,0.098702,0.14945
"118",0.26174,0.10562,0.15664
"119",0.21542,0.061783,0.11199
"120",0.27989,0.12252,0.17395
"121",0.24621,0.090974,0.14171
"122",0.25792,0.10212,0.15304
"123",0.27365,0.11627,0.16771
"124",0.27116,0.11433,0.16558
"125",0.23374,0.077532,0.12858
"126",0.21826,0.064372,0.11466
"127",0.23208,0.078818,0.12891
"128",0.22918,0.072681,0.12383
"129",0.26357,0.10656,0.15787
"130",0.27548,0.11828,0.16966
"131",0.27098,0.11402,0.16532
"132",0.2744,0.11759,0.16884
"133",0.24609,0.091278,0.14187
"134",0.27099,0.11402,0.16532
"135",0.25522,0.099612,0.15047
"136",0.22818,0.074033,0.12441
"137",0.25818,0.10225,0.15321
"138",0.22719,0.072802,0.12326
"139",0.27205,0.11489,0.16625
"140",0.25493,0.098004,0.14929
"141",0.21169,0.057048,0.10759
"142",0.24135,0.085753,0.1366
"143",0.27756,0.1201,0.17156
"144",0.26005,0.10334,0.15455
"145",0.22704,0.071383,0.12225
"146",0.23403,0.076933,0.12827
"147",0.2766,0.1189,0.17044
"148",0.28634,0.12807,0.17979
"149",0.23022,0.076191,0.12653
"150",0.2574,0.10145,0.15242
"151",0.28578,0.12752,0.17924
"152",0.27397,0.11691,0.16824
"153",0.21173,0.058323,0.10846
"154",0.25562,0.099819,0.15074
"155",0.28512,0.12693,0.17863
"156",0.24989,0.092477,0.14392
"157",0.1888,0.039294,0.088154
"158",0.2592,0.10307,0.15409
"159",0.27097,0.11331,0.16484
"160",0.25622,0.099102,0.15045
"161",0.28172,0.12358,0.17526
"162",0.27953,0.12236,0.17373
"163",0.27038,0.11341,0.16471
"164",0.28784,0.12955,0.18128
"165",0.28132,0.1232,0.17488
"166",0.27321,0.1159,0.16731
"167",0.2815,0.12354,0.17517
"168",0.25818,0.10166,0.15281
"169",0.2872,0.12895,0.18067
"170",0.27349,0.11566,0.16724
"171",0.2471,0.090289,0.14154
"172",0.2826,0.12443,0.17613
"173",0.27578,0.1175,0.16923
"174",0.25286,0.095884,0.14719
"175",0.27784,0.12022,0.17173
"176",0.26872,0.11066,0.16232
"177",0.27543,0.11752,0.16913
"178",0.27929,0.12117,0.17285
"179",0.28701,0.12892,0.18059
"180",0.27497,0.11746,0.16893
"181",0.24219,0.084766,0.13622
"182",0.28466,0.12684,0.17842
"183",0.30002,0.1416,0.19337
"184",0.28951,0.13133,0.18302
"185",0.27337,0.11609,0.16749
"186",0.2907,0.13262,0.18428
"187",0.28318,0.12526,0.17687
"188",0.26974,0.11193,0.1635
"189",0.22197,0.066382,0.11723
"190",0.28199,0.12373,0.17545
"191",0.27778,0.12027,0.17175
"192",0.2553,0.097874,0.14932
"193",0.29018,0.13176,0.18354
"194",0.27351,0.11531,0.16701
"195",0.27698,0.11905,0.17066
"196",0.30313,0.14459,0.1964
"197",0.23713,0.078873,0.13059
"198",0.25262,0.094856,0.14641
"199",0.28257,0.12517,0.17661
"200",0.27607,0.11806,0.1697
"201",0.25158,0.094268,0.14568
"202",0.253,0.09719,0.14811
"203",0.28214,0.12394,0.17564
"204",0.27804,0.11954,0.17134
"205",0.24744,0.092415,0.14308
"206",0.2538,0.098439,0.14921
"207",0.27244,0.11478,0.1663
"208",0.28809,0.12963,0.18142
"209",0.28476,0.12674,0.17838
"210",0.27773,0.11972,0.17136
"211",0.27522,0.11849,0.16972
"212",0.2867,0.12831,0.18007
"213",0.28216,0.12404,0.17572
"214",0.26238,0.10477,0.15628
"215",0.28484,0.12648,0.17823
"216",0.27731,0.11956,0.17111
"217",0.26548,0.108,0.15946
"218",0.28468,0.12635,0.17809
"219",0.27288,0.11524,0.16676
"220",0.27099,0.11321,0.16477
"221",0.26902,0.11139,0.16291
"222",0.28333,0.12504,0.17677
"223",0.26671,0.10866,0.16031
"224",0.27123,0.11331,0.16492
"225",0.26576,0.10813,0.15965
"226",0.28678,0.12836,0.18013
"227",0.2747,0.11625,0.16804
"228",0.27644,0.11837,0.17003
"229",0.25934,0.10262,0.15384
"230",0.28574,0.12763,0.1793
"231",0.26614,0.10816,0.15979
"232",0.25264,0.095401,0.14679
"233",0.29145,0.13295,0.18475
"234",0.27823,0.1199,0.17165
"235",0.28881,0.13048,0.18223
"236",0.22135,0.064225,0.11558
"237",0.27917,0.1211,0.17276
"238",0.2475,0.090847,0.14204
"239",0.285,0.1266,0.17837
"240",0.28329,0.12512,0.17682
"241",0.27585,0.11825,0.16976
"242",0.26953,0.11161,0.16322
"243",0.2863,0.12792,0.17968
"244",0.29396,0.13544,0.18725
"245",0.26339,0.10694,0.15807
"246",0.28827,0.13003,0.18175
"247",0.29627,0.13787,0.18964
"248",0.25667,0.10095,0.15184
"249",0.27694,0.11905,0.17065
"250",0.28651,0.12805,0.17984
"251",0.29025,0.13199,0.18371
"252",0.26536,0.10843,0.15972
"253",0.26469,0.10883,0.15976
"254",0.2723,0.11433,0.16596
"255",0.28549,0.12714,0.17889
"256",0.26023,0.10255,0.15408
"257",0.28479,0.12634,0.17812
"258",0.2562,0.09958,0.15077
"259",0.24603,0.087788,0.1395
"260",0.28424,0.12603,0.17773
"261",0.28657,0.12826,0.18
"262",0.27067,0.11276,0.16437
"263",0.26302,0.10655,0.15768
"264",0.25116,0.09281,0.14456
"265",0.2524,0.095296,0.14664
"266",0.23334,0.077075,0.12815
"267",0.27364,0.11601,0.16753
"268",0.28488,0.12646,0.17824
"269",0.28325,0.12517,0.17684
"270",0.24797,0.093981,0.14431
"271",0.27944,0.12132,0.17299
"272",0.26883,0.11143,0.16287
"273",0.25211,0.094967,0.14632
"274",0.26367,0.10681,0.15807
"275",0.28124,0.1228,0.17458
"276",0.27769,0.11979,0.17139
"277",0.28902,0.13043,0.18226
"278",0.26021,0.1045,0.15539
"279",0.29208,0.13356,0.18537
"280",0.2993,0.14078,0.19259
"281",0.27966,0.12112,0.17293
"282",0.26592,0.10814,0.1597
"283",0.2889,0.1305,0.18227
"284",0.26193,0.10371,0.15542
"285",0.27913,0.12138,0.17293
"286",0.28051,0.12241,0.17408
"287",0.25514,0.099195,0.15016
"288",0.27817,0.12037,0.17195
"289",0.26249,0.10415,0.1559
"290",0.28173,0.12344,0.17517
"291",0.26999,0.11226,0.16381
"292",0.26978,0.11193,0.16352
"293",0.28794,0.12929,0.18114
"294",0.26567,0.10769,0.15932
"295",0.28142,0.12341,0.17505
"296",0.25034,0.09237,0.144
"297",0.29186,0.1336,0.18532
"298",0.27165,0.11448,0.16584
"299",0.26298,0.10572,0.15712
"300",0.28146,0.12313,0.17487
"301",0.27394,0.11592,0.16756
"302",0.25218,0.093982,0.14568
"303",0.24934,0.09139,0.14301
"304",0.27726,0.11924,0.17088
"305",0.27131,0.11294,0.1647
"306",0.30828,0.14966,0.2015
"307",0.29,0.13144,0.18326
"308",0.3019,0.14331,0.19514
"309",0.27433,0.11643,0.16803
"310",0.28152,0.1238,0.17534
"311",0.25261,0.094508,0.14618
"312",0.27259,0.11423,0.16599
"313",0.2853,0.12682,0.17861
"314",0.29764,0.13917,0.19096
"315",0.24821,0.090391,0.14197
"316",0.27589,0.11728,0.16912
"317",0.28013,0.12173,0.17349
"318",0.29371,0.13516,0.18698
"319",0.26879,0.11115,0.16267
"320",0.28633,0.12781,0.17962
"321",0.28752,0.12907,0.18085
"322",0.28834,0.12993,0.1817
"323",0.2176,0.06124,0.11234
"324",0.28782,0.12935,0.18114
"325",0.27187,0.11442,0.16588
"326",0.29899,0.14031,0.19217
"327",0.26729,0.10998,0.16139
"328",0.26372,0.10566,0.15731
"329",0.28178,0.12356,0.17527
"330",0.27721,0.11862,0.17045
"331",0.24673,0.090134,0.14131
"332",0.25712,0.10031,0.15156
"333",0.25707,0.098696,0.15045
"334",0.28461,0.12601,0.17784
"335",0.29211,0.13394,0.18563
"336",0.27635,0.11789,0.16968
"337",0.27672,0.11838,0.17013
"338",0.28332,0.12522,0.17689
"339",0.2567,0.10105,0.15191
"340",0.23533,0.080901,0.13137
"341",0.29408,0.1355,0.18733
"342",0.24396,0.085397,0.13722
"343",0.27423,0.11643,0.168
"344",0.2317,0.073836,0.12543
"345",0.28072,0.12243,0.17416
"346",0.26966,0.11108,0.16291
"347",0.29863,0.13999,0.19184
"348",0.25992,0.10242,0.15389
"349",0.26695,0.1097,0.16109
"350",0.26417,0.10648,0.15801
"351",0.272,0.11347,0.16528
"352",0.28951,0.13099,0.1828
"353",0.27298,0.11478,0.16648
"354",0.28393,0.12535,0.17717
"355",0.29582,0.13731,0.18911
"356",0.28653,0.12789,0.17973
"357",0.28411,0.12566,0.17745
"358",0.24374,0.085421,0.13716
"359",0.29387,0.1352,0.18705
"360",0.25577,0.098257,0.14973
"361",0.29321,0.13463,0.18646
"362",0.28572,0.12741,0.17915
"363",0.28736,0.12894,0.18072
"364",0.26604,0.10903,0.16034
"365",0.28096,0.12279,0.17448
"366",0.27288,0.11502,0.16661
"367",0.2791,0.12054,0.17236
"368",0.29034,0.13173,0.18356
"369",0.27879,0.1205,0.17223
"370",0.28327,0.12498,0.17671
"371",0.2521,0.094274,0.14585
"372",0.26918,0.11134,0.16292
"373",0.29598,0.13736,0.1892
"374",0.25422,0.096366,0.14796
"375",0.27173,0.11348,0.1652
"376",0.28651,0.12796,0.17978
"377",0.23313,0.078642,0.12913
"378",0.25958,0.10108,0.15288
"379",0.24383,0.085202,0.13704
"380",0.28896,0.13038,0.1822
"381",0.27073,0.11293,0.16451
"382",0.28243,0.12429,0.17598
"383",0.28329,0.1249,0.17666
"384",0.25399,0.097484,0.14863
"385",0.29289,0.13432,0.18614
"386",0.29262,0.13404,0.18587
"387",0.28249,0.12399,0.17579
"388",0.27769,0.12017,0.17165
"389",0.27121,0.11309,0.16477
"390",0.29288,0.13417,0.18604
"391",0.29358,0.13489,0.18675
"392",0.28769,0.12903,0.18088
"393",0.27725,0.11928,0.17091
"394",0.29596,0.13743,0.18924
"395",0.24431,0.086434,0.13803
"396",0.28533,0.12697,0.17872
"397",0.29117,0.13262,0.18444
"398",0.27697,0.11845,0.17026
"399",0.28751,0.12946,0.18111
"400",0.27572,0.11764,0.1693
"401",0.25314,0.094904,0.14662
"402",0.23704,0.080194,0.13145
"403",0.30571,0.14713,0.19896
"404",0.27964,0.1215,0.17318
"405",0.28861,0.13012,0.18192
"406",0.28322,0.12476,0.17655
"407",0.28206,0.12396,0.17563
"408",0.28999,0.13131,0.18317
"409",0.27643,0.11849,0.17011
"410",0.28992,0.13136,0.18318
"411",0.29074,0.13201,0.18388
"412",0.29321,0.13463,0.18646
"413",0.28645,0.12804,0.17981
"414",0.29683,0.13818,0.19003
"415",0.28329,0.1247,0.17653
"416",0.28909,0.13049,0.18232
"417",0.29087,0.13225,0.18409
"418",0.28332,0.12483,0.17663
"419",0.29074,0.13218,0.184
"420",0.25416,0.095967,0.14767
"421",0.29969,0.14113,0.19295
"422",0.2842,0.12562,0.17745
"423",0.29515,0.13657,0.1884
"424",0.26804,0.10971,0.16146
"425",0.27912,0.12083,0.17256
"426",0.26563,0.10748,0.15916
"427",0.26414,0.10689,0.15828
"428",0.2963,0.13793,0.18969
"429",0.30732,0.14871,0.20055
"430",0.22918,0.072083,0.12343
"431",0.28598,0.12734,0.17919
"432",0.28798,0.12917,0.18107
"433",0.27881,0.12015,0.172
"434",0.28316,0.12468,0.17648
"435",0.28659,0.12784,0.17972
"436",0.25969,0.10174,0.15336
"437",0.27175,0.11356,0.16526
"438",0.28646,0.12799,0.17978
"439",0.29471,0.13606,0.18791
"440",0.25585,0.097363,0.14916
"441",0.26263,0.10502,0.15653
"442",0.26318,0.10507,0.15674
"443",0.29444,0.13576,0.18761
"444",0.26852,0.11034,0.16203
"445",0.28686,0.12859,0.18031
"446",0.29422,0.13551,0.18738
"447",0.27549,0.11738,0.16905
"448",0.28702,0.12856,0.18035
"449",0.27645,0.11806,0.16982
"450",0.28667,0.12806,0.17989
"451",0.25717,0.098977,0.15068
"452",0.2984,0.13972,0.19158
"453",0.2931,0.13444,0.18629
"454",0.28441,0.12581,0.17764
"455",0.29455,0.13611,0.18789
"456",0.29041,0.13169,0.18356
"457",0.25266,0.094928,0.14648
"458",0.2834,0.12503,0.17679
"459",0.25203,0.095422,0.1466
"460",0.28778,0.12892,0.18084
"461",0.25337,0.095541,0.14712
"462",0.26911,0.11125,0.16284
"463",0.28814,0.12943,0.1813
"464",0.28585,0.12752,0.17926
"465",0.27784,0.1192,0.17105
"466",0.2819,0.12334,0.17516
"467",0.29035,0.13172,0.18356
"468",0.28409,0.12565,0.17743
"469",0.28387,0.12542,0.1772
"470",0.28155,0.12331,0.17502
"471",0.23853,0.083304,0.13403
"472",0.26617,0.10787,0.15961
"473",0.28432,0.12608,0.17779
"474",0.28103,0.12249,0.1743
"475",0.27953,0.12099,0.1728
"476",0.28898,0.13036,0.1822
"477",0.28303,0.12439,0.17623
"478",0.26581,0.10831,0.15979
"479",0.25678,0.099031,0.15059
"480",0.29157,0.13304,0.18485
"481",0.28552,0.12691,0.17875
"482",0.29033,0.13182,0.18362
"483",0.27257,0.11431,0.16603
"484",0.28079,0.12216,0.174
"485",0.29535,0.13671,0.18855
"486",0.29634,0.13763,0.1895
"487",0.28006,0.12172,0.17347
"488",0.26887,0.11042,0.1622
"489",0.28592,0.12735,0.17918
"490",0.28675,0.12813,0.17997
"491",0.29305,0.13424,0.18614
"492",0.29772,0.13902,0.19089
"493",0.27364,0.11532,0.16706
"494",0.26455,0.10657,0.1582
"495",0.22479,0.068301,0.11945
"496",0.2865,0.12784,0.17969
"497",0.28261,0.12395,0.1758
"498",0.28648,0.12786,0.1797
"499",0.29372,0.13522,0.18702
"500",0.30179,0.14313,0.19498
"501",0.23151,0.074445,0.12578
"502",0.29253,0.13384,0.1857
"503",0.28541,0.12676,0.17861
"504",0.28633,0.12762,0.17949
"505",0.2819,0.12329,0.17513
"506",0.30169,0.14295,0.19483
"507",0.29447,0.13571,0.18759
"508",0.28365,0.12513,0.17694
"509",0.28083,0.12225,0.17408
"510",0.28482,0.12613,0.17799
"511",0.28011,0.12171,0.17348
"512",0.28974,0.13113,0.18297
"513",0.25877,0.10052,0.15224
"514",0.22453,0.067191,0.11861
"515",0.24254,0.085901,0.13709
"516",0.28573,0.12718,0.179
"517",0.26555,0.10716,0.15892
"518",0.27188,0.11329,0.16512
"519",0.2862,0.12765,0.17946
"520",0.24303,0.084949,0.13661
"521",0.29252,0.13379,0.18567
"522",0.29479,0.13613,0.18798
"523",0.26686,0.10841,0.16019
"524",0.27658,0.11804,0.16985
"525",0.28964,0.13084,0.18274
"526",0.28468,0.12613,0.17795
"527",0.27729,0.11882,0.17061
"528",0.26196,0.10352,0.1553
"529",0.28516,0.1265,0.17835
"530",0.29195,0.13323,0.1851
"531",0.26848,0.10997,0.16177
"532",0.28455,0.12591,0.17776
"533",0.30705,0.14835,0.20022
"534",0.27905,0.12045,0.17228
"535",0.26052,0.10235,0.15404
"536",0.29448,0.13575,0.18763
"537",0.25274,0.094328,0.1461
"538",0.30516,0.14649,0.19834
"539",0.28615,0.12755,0.17939
"540",0.28187,0.1232,0.17505
"541",0.21345,0.054446,0.10641
"542",0.22757,0.068914,0.12077
"543",0.34223,0.077288,0.1478
"544",0.34375,0.078032,0.14875
"545",0.36135,0.092785,0.16426
"546",0.33057,0.063549,0.13461
"547",0.33154,0.070906,0.14027
"548",0.3521,0.088518,0.15867
"549",0.33519,0.076572,0.1454
"550",0.29921,0.045519,0.11304
"551",0.36601,0.097181,0.16873
"552",0.32784,0.071646,0.13983
"553",0.34203,0.075134,0.14617
"554",0.32519,0.060443,0.1309
"555",0.35847,0.094824,0.16499
"556",0.36165,0.096696,0.16721
"557",0.33547,0.069037,0.13995
"558",0.34471,0.082605,0.15236
"559",0.39214,0.12389,0.19528
"560",0.39506,0.1268,0.1982
"561",0.381,0.11218,0.18373
"562",0.37151,0.10472,0.17573
"563",0.36231,0.094693,0.16592
"564",0.36227,0.10084,0.17042
"565",0.38505,0.11889,0.18972
"566",0.36835,0.10257,0.1733
"567",0.35759,0.093524,0.1638
"568",0.34887,0.094023,0.16185
"569",0.40181,0.1323,0.20403
"570",0.37875,0.11445,0.18479
"571",0.37692,0.1087,0.18008
"572",0.29112,0.039548,0.1065
"573",0.37916,0.11026,0.18182
"574",0.38828,0.12014,0.1915
"575",0.35515,0.099727,0.16771
"576",0.41162,0.14221,0.21391
"577",0.3525,0.096759,0.16482
"578",0.38013,0.11114,0.18273
"579",0.36398,0.10024,0.17043
"580",0.38042,0.11176,0.18326
"581",0.38938,0.12269,0.19366
"582",0.37068,0.10509,0.17578
"583",0.3357,0.078071,0.14664
"584",0.3711,0.10352,0.17473
"585",0.3416,0.079742,0.14943
"586",0.35744,0.0923,0.16286
"587",0.37339,0.10467,0.17619
"588",0.32192,0.067525,0.13523
"589",0.3211,0.066365,0.13416
"590",0.39464,0.12554,0.19716
"591",0.39979,0.13141,0.20284
"592",0.36724,0.098971,0.17037
"593",0.39016,0.12234,0.19362
"594",0.31857,0.060834,0.12943
"595",0.40981,0.14051,0.21218
"596",0.35969,0.09396,0.16468
"597",0.35911,0.099624,0.16868
"598",0.41048,0.14099,0.21272
"599",0.29697,0.050986,0.11645
"600",0.38862,0.12063,0.19195
"601",0.37684,0.10997,0.181
"602",0.36347,0.096193,0.16733
"603",0.41798,0.14829,0.22006
"604",0.40315,0.13394,0.20559
"605",0.36926,0.10214,0.17323
"606",0.32909,0.071675,0.14018
"607",0.36346,0.101,0.17085
"608",0.3776,0.10933,0.18073
"609",0.27569,0.043526,0.10531
"610",0.33998,0.077556,0.1474
"611",0.40105,0.13157,0.20329
"612",0.38611,0.1192,0.19024
"613",0.27253,0.044534,0.10521
"614",0.3854,0.1191,0.18997
"615",0.3879,0.11878,0.1904
"616",0.36084,0.095025,0.16577
"617",0.3722,0.10425,0.17556
"618",0.38866,0.11969,0.19127
"619",0.34076,0.07966,0.14915
"620",0.30803,0.064372,0.12922
"621",0.38968,0.12157,0.19293
"622",0.36336,0.096903,0.16782
"623",0.39227,0.12362,0.19512
"624",0.24356,0.038672,0.0932
"625",0.28989,0.051205,0.11473
"626",0.41158,0.1419,0.21367
"627",0.30642,0.059431,0.12516
"628",0.34698,0.083518,0.15364
"629",0.31885,0.0674,0.13432
"630",0.29669,0.054586,0.11902
"631",0.2852,0.050918,0.11327
"632",0.39277,0.12407,0.19558
"633",0.32686,0.073858,0.14119
"634",0.25345,0.035291,0.093352
"635",0.33432,0.075451,0.14435
"636",0.4029,0.13332,0.20506
"637",0.30636,0.06342,0.12808
"638",0.39481,0.12584,0.19743
"639",0.26411,0.042572,0.10153
"640",0.32343,0.068092,0.13605
"641",0.35171,0.088904,0.15885
"642",0.3482,0.08337,0.15385
"643",0.33403,0.075052,0.14398
"644",0.36671,0.099746,0.1708
"645",0.37517,0.10675,0.17819
"646",0.40376,0.13446,0.20613
"647",0.33368,0.075386,0.14413
"648",0.26235,0.040934,0.099861
"649",0.41725,0.14778,0.2195
"650",0.30986,0.062393,0.12825
"651",0.27451,0.047107,0.10763
"652",0.36054,0.098662,0.16836
"653",0.3516,0.086767,0.15725
"654",0.28908,0.053968,0.11654
"655",0.36641,0.10666,0.17579
"656",0.40957,0.14019,0.21189
"657",0.34221,0.079562,0.14946
"658",0.2555,0.037909,0.095818
"659",0.37042,0.10245,0.17377
"660",0.34814,0.088693,0.15774
"661",0.37257,0.10629,0.17716
"662",0.34436,0.081077,0.15115
"663",0.29374,0.054319,0.11804
"664",0.36638,0.10265,0.17284
"665",0.36213,0.09786,0.16819
"666",0.26385,0.041279,0.10051
"667",0.35962,0.093622,0.16441
"668",0.3517,0.085722,0.15651
"669",0.38955,0.12041,0.19204
"670",0.36725,0.1001,0.1712
"671",0.3631,0.094972,0.16633
"672",0.21856,0.029356,0.079711
"673",0.35772,0.099256,0.16804
"674",0.32786,0.073209,0.14098
"675",0.39666,0.12734,0.19902
"676",0.34417,0.080391,0.15059
"677",0.33253,0.076603,0.14472
"678",0.37638,0.1076,0.17913
"679",0.36908,0.10223,0.17325
"680",0.40316,0.1337,0.20542
"681",0.29881,0.054681,0.11965
"682",0.32723,0.070923,0.13914
"683",0.36127,0.092876,0.16431
"684",0.35529,0.088689,0.15964
"685",0.42283,0.15334,0.22507
"686",0.33873,0.080775,0.14943
"687",0.36265,0.096687,0.16747
"688",0.38056,0.11135,0.18299
"689",0.31938,0.070074,0.13643
"690",0.34951,0.085874,0.15604
"691",0.31712,0.068658,0.13478
"692",0.29037,0.051304,0.11493
"693",0.31343,0.063651,0.13013
"694",0.31679,0.066328,0.13299
"695",0.33372,0.074876,0.14377
"696",0.32113,0.065387,0.13345
"697",0.34219,0.087413,0.15522
"698",0.25047,0.037331,0.094056
"699",0.28891,0.050414,0.11389
"700",0.36125,0.10051,0.1699
"701",0.36685,0.099987,0.17101
"702",0.27513,0.045824,0.10685
"703",0.31529,0.066373,0.13262
"704",0.34696,0.084604,0.15443
"705",0.34293,0.085087,0.15371
"706",0.37912,0.11022,0.18179
"707",0.34184,0.078366,0.14849
"708",0.28269,0.053126,0.11422
"709",0.38139,0.11246,0.18403
"710",0.30846,0.058967,0.12537
"711",0.35046,0.087866,0.15775
"712",0.33085,0.074436,0.14268
"713",0.32101,0.06869,0.13584
"714",0.38272,0.11557,0.18667
"715",0.41524,0.14558,0.21735
"716",0.34892,0.093056,0.16115
"717",0.2368,0.033203,0.087389
"718",0.29441,0.056366,0.11972
"719",0.32482,0.070095,0.13789
"720",0.30297,0.060264,0.12486
"721",0.40491,0.13539,0.20712
"722",0.34289,0.082354,0.15169
"723",0.3214,0.070369,0.13718
"724",0.2667,0.043356,0.1028
"725",0.23671,0.030407,0.085311
"726",0.32118,0.073403,0.13935
"727",0.27723,0.048662,0.10949
"728",0.33075,0.070131,0.13949
"729",0.31331,0.063856,0.13025
"730",0.24601,0.034691,0.090932
"731",0.33489,0.075849,0.14479
"732",0.28386,0.050945,0.11293
"733",0.30001,0.056678,0.12144
"734",0.36939,0.10273,0.1737
"735",0.30023,0.060505,0.12431
"736",0.38304,0.11375,0.18542
"737",0.23935,0.036933,0.090805
"738",0.31174,0.062524,0.12885
"739",0.24922,0.03973,0.095484
"740",0.27369,0.047577,0.10776
"741",0.31278,0.066334,0.13192
"742",0.28923,0.050562,0.11408
"743",0.37794,0.10959,0.18101
"744",0.33695,0.082299,0.15007
"745",0.32074,0.068274,0.13546
"746",0.34694,0.083792,0.15383
"747",0.36078,0.10099,0.17013
"748",0.35881,0.093347,0.164
"749",0.38049,0.11175,0.18327
"750",0.28897,0.052734,0.11561
"751",0.2713,0.044243,0.10467
"752",0.22304,0.031986,0.082835
"753",0.28503,0.050264,0.11274
"754",0.32473,0.065738,0.13467
"755",0.40511,0.13573,0.20743
"756",0.29071,0.050857,0.11469
"757",0.29794,0.060382,0.12361
"758",0.23642,0.034266,0.088066
"759",0.28619,0.052445,0.11466
"760",0.25371,0.038911,0.096078
"761",0.38367,0.11443,0.18608
"762",0.39039,0.12111,0.19278
"763",0.24554,0.039282,0.094177
"764",0.31531,0.063047,0.13019
"765",0.27181,0.045148,0.10547
"766",0.27934,0.048011,0.10958
"767",0.32677,0.070482,0.13869
"768",0.30055,0.057945,0.12251
"769",0.33376,0.071087,0.14099
"770",0.31385,0.060649,0.12804
"771",0.36568,0.10448,0.174
"772",0.26303,0.042193,0.10097
"773",0.31713,0.067252,0.13376
"774",0.2727,0.045489,0.10596
"775",0.24917,0.040346,0.095923
"776",0.2541,0.037217,0.094939
